unidade;setor_centro_custo;ano;mes;mp_setor_tasy
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;8,0;43,666666666666664
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;9,0;42,266666666666666
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;10,0;60,0
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;11,0;59,3
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2025,0;12,0;104,33333333333333
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;1,0;52,75
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;2,0;67,125
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;3,0;86,625
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;4,0;52,38461538461539
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;5,0;93,75
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;6,0;63,09090909090909
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2026,0;7,0;83,77777777777777
HAC;CTI ADULTO;2025,0;10,0;4,771428571428571
HAC;CTI ADULTO;2025,0;11,0;8,485714285714286
HAC;CTI ADULTO;2025,0;12,0;9,181818181818182
HAC;CTI ADULTO;2026,0;1,0;5,351851851851852
HAC;CTI ADULTO;2026,0;2,0;5,913043478260869
HAC;CTI ADULTO;2026,0;3,0;5,8076923076923075
HAC;CTI ADULTO;2026,0;4,0;4,507936507936508
HAC;CTI ADULTO;2026,0;5,0;6,333333333333333
HAC;CTI ADULTO;2026,0;6,0;4,68
HAC;CTI ADULTO;2026,0;7,0;5,4772727272727275
HAC;UDC - OBSERVAÇÃO;2025,0;10,0;0,48936170212765956
HAC;UDC - OBSERVAÇÃO;2025,0;11,0;0,8481012658227848
HAC;UDC - OBSERVAÇÃO;2025,0;12,0;1,065217391304348
HAC;UDC - OBSERVAÇÃO;2026,0;1,0;0,9722222222222222
HAC;UDC - OBSERVAÇÃO;2026,0;2,0;0,4861111111111111
HAC;UDC - OBSERVAÇÃO;2026,0;3,0;0,8796296296296297
HAC;UDC - OBSERVAÇÃO;2026,0;4,0;0,9090909090909091
HAC;UDC - OBSERVAÇÃO;2026,0;5,0;1,0625
HAC;UDC - OBSERVAÇÃO;2026,0;6,0;0,7591240875912408
HAC;UDC - OBSERVAÇÃO;2026,0;7,0;0,5345911949685535
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2025,0;10,0;4,376623376623376
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2025,0;11,0;4,533898305084746
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2025,0;12,0;4,0
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;1,0;4,216
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;2,0;5,1683168316831685
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;3,0;3,4935897435897436
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;4,0;4,038167938931298
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;5,0;5,078947368421052
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;6,0;4,3076923076923075
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA CIRÚRGICA;2026,0;7,0;3,3048780487804876
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025,0;10,0;5,9862068965517246
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025,0;11,0;6,985436893203883
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025,0;12,0;7,482051282051282
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;1,0;7,4874371859296485
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;2,0;7,592178770949721
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;3,0;6,939698492462312
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;4,0;6,504545454545455
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;5,0;6,521739130434782
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;6,0;6,622727272727273
HAC;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2026,0;7,0;6,217021276595744
HCM;UCC - ALA C;2025,0;11,0;1,5
HCM;UCC - ALA C;2025,0;12,0;1,5
HCM;UCC - ALA C;2026,0;1,0;1,1538461538461537
HCM;UCC - ALA C;2026,0;2,0;3,5454545454545454
HCM;UCC - ALA C;2026,0;3,0;1,3953488372093024
HCM;UCC - ALA C;2026,0;4,0;1,2307692307692308
HCM;UCC - ALA C;2026,0;5,0;1,3255813953488371
HCM;UCC - ALA C;2026,0;6,0;1,1666666666666667
HCM;UCC - ALA C;2026,0;7,0;1,5394736842105263
HCM;UICP - ALA A;2025,0;11,0;45,666666666666664
HCM;UICP - ALA A;2025,0;12,0;68,66666666666667
HCM;UICP - ALA A;2026,0;1,0;126,2
HCM;UICP - ALA A;2026,0;2,0;191,66666666666666
HCM;UICP - ALA A;2026,0;3,0;92,57142857142857
HCM;UICP - ALA A;2026,0;4,0;78,0
HCM;UICP - ALA A;2026,0;5,0;128,0
HCM;UICP - ALA A;2026,0;6,0;40,666666666666664
HCM;UICP - ALA A;2026,0;7,0;62,5
HCM;UICP - ALA B;2025,0;11,0;56,5
HCM;UICP - ALA B;2025,0;12,0;62,25
HCM;UICP - ALA B;2026,0;1,0;159,0
HCM;UICP - ALA B;2026,0;2,0;92,4
HCM;UICP - ALA B;2026,0;3,0;126,75
HCM;UICP - ALA B;2026,0;4,0;61,75
HCM;UICP - ALA B;2026,0;5,0;262,0
HCM;UICP - ALA B;2026,0;6,0;84,16666666666667
HCM;UICP - ALA B;2026,0;7,0;74,42857142857143
HCM;UICP - ALA C;2025,0;12,0;91,5
HCM;UICP - ALA C;2026,0;6,0;19,666666666666668
HEM;ALA A;2025,0;6,0;11,32
HEM;ALA A;2025,0;7,0;8,383838383838384
HEM;ALA A;2025,0;8,0;9,702380952380953
HEM;ALA A;2025,0;9,0;7,555555555555555
HEM;ALA A;2025,0;10,0;8,68131868131868
HEM;ALA A;2025,0;11,0;11,132352941176471
HEM;ALA A;2025,0;12,0;8,777777777777779
HEM;ALA A;2026,0;1,0;10,405063291139241
HEM;ALA A;2026,0;2,0;9,573333333333334
HEM;ALA A;2026,0;3,0;8,135416666666666
HEM;ALA A;2026,0;4,0;7,569767441860465
HEM;ALA A;2026,0;5,0;8,571428571428571
HEM;ALA A;2026,0;6,0;7,831460674157303
HEM;ALA A;2026,0;7,0;8,351648351648352
HEM;ALA C;2025,0;6,0;9,206349206349206
HEM;ALA C;2025,0;7,0;8,868131868131869
HEM;ALA C;2025,0;8,0;9,087912087912088
HEM;ALA C;2025,0;9,0;8,009803921568627
HEM;ALA C;2025,0;10,0;8,516129032258064
HEM;ALA C;2025,0;11,0;9,662650602409638
HEM;ALA C;2025,0;12,0;8,36046511627907
HEM;ALA C;2026,0;1,0;9,369047619047619
HEM;ALA C;2026,0;2,0;10,753623188405797
HEM;ALA C;2026,0;3,0;9,454545454545455
HEM;ALA C;2026,0;4,0;8,964285714285714
HEM;ALA C;2026,0;5,0;7,958762886597938
HEM;ALA C;2026,0;6,0;8,411111111111111
HEM;ALA C;2026,0;7,0;8,73913043478261
HEM;ALA D;2025,0;6,0;5,463414634146342
HEM;ALA D;2025,0;7,0;8,13953488372093
HEM;ALA D;2025,0;8,0;7,23404255319149
HEM;ALA D;2025,0;9,0;5,859649122807017
HEM;ALA D;2025,0;10,0;5,6440677966101696
HEM;ALA D;2025,0;11,0;5,296296296296297
HEM;ALA D;2025,0;12,0;5,5
HEM;ALA D;2026,0;1,0;5,866666666666666
HEM;ALA D;2026,0;2,0;6,972972972972973
HEM;ALA D;2026,0;3,0;6,041666666666667
HEM;ALA D;2026,0;4,0;7,238095238095238
HEM;ALA D;2026,0;5,0;5,226415094339623
HEM;ALA D;2026,0;6,0;5,872340425531915
HEM;ALA D;2026,0;7,0;5,0
HEM;CTI - ADULTO;2025,0;6,0;6,487179487179487
HEM;CTI - ADULTO;2025,0;7,0;6,666666666666667
HEM;CTI - ADULTO;2025,0;8,0;8,481481481481481
HEM;CTI - ADULTO;2025,0;9,0;6,547169811320755
HEM;CTI - ADULTO;2025,0;10,0;5,955555555555556
HEM;CTI - ADULTO;2025,0;11,0;7,96969696969697
HEM;CTI - ADULTO;2025,0;12,0;6,738095238095238
HEM;CTI - ADULTO;2026,0;1,0;7,2631578947368425
HEM;CTI - ADULTO;2026,0;2,0;8,366666666666667
HEM;CTI - ADULTO;2026,0;3,0;8,057142857142857
HEM;CTI - ADULTO;2026,0;4,0;7,102564102564102
HEM;CTI - ADULTO;2026,0;5,0;8,432432432432432
HEM;CTI - ADULTO;2026,0;6,0;6,222222222222222
HEM;CTI - ADULTO;2026,0;7,0;7,538461538461538
HJK;ALOJAMENTO CONJUNTO;2026,0;2,0;12,319148936170214
HJK;ALOJAMENTO CONJUNTO;2026,0;3,0;2,290657439446367
HJK;ALOJAMENTO CONJUNTO;2026,0;4,0;2,180811808118081
HJK;ALOJAMENTO CONJUNTO;2026,0;5,0;2,31203007518797
HJK;ALOJAMENTO CONJUNTO;2026,0;6,0;2,161512027491409
HJK;ALOJAMENTO CONJUNTO;2026,0;7,0;2,1482889733840302
HJK;CLINICA CIRÚRGICA - ALA A;2026,0;2,0;2,923076923076923
HJK;CLINICA CIRÚRGICA - ALA A;2026,0;3,0;4,236434108527132
HJK;CLINICA CIRÚRGICA - ALA A;2026,0;4,0;4,440329218106996
HJK;CLINICA CIRÚRGICA - ALA A;2026,0;5,0;4,0285714285714285
HJK;CLINICA CIRÚRGICA - ALA A;2026,0;6,0;4,304878048780488
HJK;CLINICA CIRÚRGICA - ALA A;2026,0;7,0;4,396039603960396
HJK;CLINICA MEDICA - ALA C;2026,0;2,0;6,184210526315789
HJK;CLINICA MEDICA - ALA C;2026,0;3,0;9,178343949044587
HJK;CLINICA MEDICA - ALA C;2026,0;4,0;10,013698630136986
HJK;CLINICA MEDICA - ALA C;2026,0;5,0;8,798850574712644
HJK;CLINICA MEDICA - ALA C;2026,0;6,0;9,415584415584416
HJK;CLINICA MEDICA - ALA C;2026,0;7,0;9,191358024691358
HJK;CLINICA MÉDICA - ALA E;2026,0;2,0;6,583333333333333
HJK;CLINICA MÉDICA - ALA E;2026,0;3,0;8,576271186440678
HJK;CLINICA MÉDICA - ALA E;2026,0;4,0;9,632075471698114
HJK;CLINICA MÉDICA - ALA E;2026,0;5,0;8,148760330578513
HJK;CLINICA MÉDICA - ALA E;2026,0;6,0;7,982608695652174
HJK;CLINICA MÉDICA - ALA E;2026,0;7,0;7,7890625
HJK;CLINICA MÉDICA - ALA G;2026,0;2,0;3,3333333333333335
HJK;CLINICA MÉDICA - ALA G;2026,0;3,0;9,0
HJK;CLINICA MÉDICA - ALA G;2026,0;4,0;11,063492063492063
HJK;CLINICA MÉDICA - ALA G;2026,0;5,0;10,373134328358208
HJK;CLINICA MÉDICA - ALA G;2026,0;6,0;9,953846153846154
HJK;CLINICA MÉDICA - ALA G;2026,0;7,0;9,818181818181818
HJK;CLINICA PNEUMOLÓGICA - ALA D;2026,0;2,0;6,117647058823529
HJK;CLINICA PNEUMOLÓGICA - ALA D;2026,0;3,0;10,325757575757576
HJK;CLINICA PNEUMOLÓGICA - ALA D;2026,0;4,0;9,423357664233576
HJK;CLINICA PNEUMOLÓGICA - ALA D;2026,0;5,0;8,314814814814815
HJK;CLINICA PNEUMOLÓGICA - ALA D;2026,0;6,0;9,407142857142857
HJK;CLINICA PNEUMOLÓGICA - ALA D;2026,0;7,0;9,992592592592592
HJK;CLINICA TISIOLÓGICA - ALA G;2026,0;2,0;2,769230769230769
HJK;CLINICA TISIOLÓGICA - ALA G;2026,0;3,0;22,416666666666668
HJK;CLINICA TISIOLÓGICA - ALA G;2026,0;4,0;18,214285714285715
HJK;CLINICA TISIOLÓGICA - ALA G;2026,0;5,0;9,76
HJK;CLINICA TISIOLÓGICA - ALA G;2026,0;6,0;13,0
HJK;CLINICA TISIOLÓGICA - ALA G;2026,0;7,0;16,642857142857142
HJK;PRÉ PARTO / PPP;2026,0;2,0;0,6
HJK;PRÉ PARTO / PPP;2026,0;3,0;0,632
HJK;PRÉ PARTO / PPP;2026,0;4,0;0,5931372549019608
HJK;PRÉ PARTO / PPP;2026,0;5,0;0,6622807017543859
HJK;PRÉ PARTO / PPP;2026,0;6,0;0,5769230769230769
HJK;PRÉ PARTO / PPP;2026,0;7,0;0,6358974358974359
HJK;UCINCA - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2026,0;2,0;3,75
HJK;UCINCA - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2026,0;3,0;3,0
HJK;UCINCA - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2026,0;4,0;2,411764705882353
HJK;UCINCA - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2026,0;5,0;3,1875
HJK;UCINCA - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2026,0;6,0;1,9487179487179487
HJK;UCINCA - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CANGURU;2026,0;7,0;4,083333333333333
HJK;UCINCO - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2026,0;2,0;1,75
HJK;UCINCO - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2026,0;3,0;7,411764705882353
HJK;UCINCO - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2026,0;4,0;8,157894736842104
HJK;UCINCO - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2026,0;5,0;7,045454545454546
HJK;UCINCO - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2026,0;6,0;5,782608695652174
HJK;UCINCO - UNIDADE DE CUIDADO INTERMEDIÁRIO NEONATAL CONVENCIONAL;2026,0;7,0;4,884615384615385
HJK;UE - INTERNAÇÃO SALA DE EMERGÊNCIA;2026,0;2,0;0,5121951219512195
HJK;UE - INTERNAÇÃO SALA DE EMERGÊNCIA;2026,0;3,0;0,8592592592592593
HJK;UE - INTERNAÇÃO SALA DE EMERGÊNCIA;2026,0;4,0;0,796875
HJK;UE - INTERNAÇÃO SALA DE EMERGÊNCIA;2026,0;5,0;0,8285714285714286
HJK;UE - INTERNAÇÃO SALA DE EMERGÊNCIA;2026,0;6,0;0,8805970149253731
HJK;UE - INTERNAÇÃO SALA DE EMERGÊNCIA;2026,0;7,0;0,8714285714285714
HJK;UE - INTERNAÇÃO SALA DE MEDICAÇÃO;2026,0;2,0;2,4761904761904763
HJK;UE - INTERNAÇÃO SALA DE MEDICAÇÃO;2026,0;3,0;1,5578947368421052
HJK;UE - INTERNAÇÃO SALA DE MEDICAÇÃO;2026,0;4,0;1,5576036866359446
HJK;UE - INTERNAÇÃO SALA DE MEDICAÇÃO;2026,0;5,0;1,5103734439834025
HJK;UE - INTERNAÇÃO SALA DE MEDICAÇÃO;2026,0;6,0;1,5532786885245902
HJK;UE - INTERNAÇÃO SALA DE MEDICAÇÃO;2026,0;7,0;1,5696202531645569
HJK;UE - INTERNAÇÃO UDC-CRD;2026,0;2,0;2,0
HJK;UE - INTERNAÇÃO UDC-CRD;2026,0;3,0;1,539651837524178
HJK;UE - INTERNAÇÃO UDC-CRD;2026,0;4,0;1,4724857685009487
HJK;UE - INTERNAÇÃO UDC-CRD;2026,0;5,0;1,3215547703180213
HJK;UE - INTERNAÇÃO UDC-CRD;2026,0;6,0;1,3206239168110918
HJK;UE - INTERNAÇÃO UDC-CRD;2026,0;7,0;1,2240853658536586
HJK;UTI - ADULTO;2026,0;2,0;30,59375
HJK;UTI - ADULTO;2026,0;3,0;5,46078431372549
HJK;UTI - ADULTO;2026,0;4,0;6,581818181818182
HJK;UTI - ADULTO;2026,0;5,0;6,382513661202186
HJK;UTI - ADULTO;2026,0;6,0;6,525714285714286
HJK;UTI - ADULTO;2026,0;7,0;6,653409090909091
HJK;UTI - NEONATAL;2026,0;2,0;39,0
HJK;UTI - NEONATAL;2026,0;3,0;8,033333333333333
HJK;UTI - NEONATAL;2026,0;4,0;11,347826086956522
HJK;UTI - NEONATAL;2026,0;6,0;9,76
HJK;UTI - NEONATAL;2026,0;7,0;13,4
HRAD;ALOJAMENTO CONJUNTO;2026,0;6,0;4,629213483146067
HRAD;ALOJAMENTO CONJUNTO;2026,0;7,0;2,0691244239631335
HRAD;CLINICA CIRÚRGICA;2026,0;6,0;3,764705882352941
HRAD;CLINICA CIRÚRGICA;2026,0;7,0;5,308943089430894
HRAD;CLINICA MÉDICA;2026,0;6,0;5,573770491803279
HRAD;CLINICA MÉDICA;2026,0;7,0;7,46
HRAD;CLINICA ORTOPÉDICA;2026,0;6,0;7,0
HRAD;CLINICA ORTOPÉDICA;2026,0;7,0;7,276595744680851
HRAD;CLINICA PEDIÁTRICA;2026,0;6,0;5,32
HRAD;CLINICA PEDIÁTRICA;2026,0;7,0;5,510204081632653
HRAD;PRÉ PARTO;2026,0;7,0;0,32786885245901637
HRAD;UCIN - UNIDADE DE  CUIDADOS INTERMEDIÁRIOS;2026,0;7,0;6,416666666666667
HRAD;UNIDADE DE CURTA PERMANENCIA;2026,0;6,0;1,8545454545454545
HRAD;UNIDADE DE CURTA PERMANENCIA;2026,0;7,0;1,5
HRAD;UNIDADE DECISÃO CLÍNICA - INTERNAÇÃO;2026,0;6,0;0,4852941176470588
HRAD;UNIDADE DECISÃO CLÍNICA - INTERNAÇÃO;2026,0;7,0;0,2978303747534517
HRAD;UTI - ADULTO;2026,0;6,0;11,041666666666666
HRAD;UTI - ADULTO;2026,0;7,0;8,838709677419354
HRAD;UTIN;2026,0;6,0;4,533333333333333
HRAD;UTIN;2026,0;7,0;6,5
HRBJA;BOARDING/HRB/CHB;2026,0;3,0;1,0625
HRBJA;BOARDING/HRB/CHB;2026,0;4,0;0,6296296296296297
HRBJA;BOARDING/HRB/CHB;2026,0;5,0;0,7777777777777778
HRBJA;BOARDING/HRB/CHB;2026,0;6,0;0,8125
HRBJA;BOARDING/HRB/CHB;2026,0;7,0;0,6153846153846154
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;6,0;4,303030303030303
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;7,0;28,545454545454547
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;8,0;27,782608695652176
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;9,0;18,90625
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;10,0;15,923076923076923
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;11,0;15,5
HRBJA;CLINICA CIRURGICA/HRB/CHB;2024,0;12,0;14,571428571428571
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;1,0;3,5359477124183005
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;2,0;3,625
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;3,0;4,8347107438016526
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;4,0;4,335766423357664
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;5,0;4,100671140939597
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;6,0;4,364285714285714
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;7,0;4,416666666666667
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;8,0;4,114649681528663
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;9,0;4,295774647887324
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;10,0;4,636363636363637
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;11,0;4,633587786259542
HRBJA;CLINICA CIRURGICA/HRB/CHB;2025,0;12,0;4,337931034482758
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;1,0;3,9625
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;2,0;3,8
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;3,0;4,6371681415929205
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;4,0;5,14
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;5,0;4,995305164319249
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;6,0;5,31413612565445
HRBJA;CLINICA CIRURGICA/HRB/CHB;2026,0;7,0;4,858447488584475
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;6,0;4,580645161290323
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;7,0;68,83333333333333
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;8,0;75,0909090909091
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;9,0;54,13333333333333
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;10,0;41,5
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;11,0;37,142857142857146
HRBJA;CLINICA MEDICA/HRB/CHB;2024,0;12,0;51,9375
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;1,0;6,57258064516129
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;2,0;7,0
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;3,0;7,094827586206897
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;4,0;6,82051282051282
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;5,0;6,555555555555555
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;6,0;6,487603305785124
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;7,0;6,688
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;8,0;7,811320754716981
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;9,0;8,322916666666666
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;10,0;7,961538461538462
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;11,0;7,261261261261262
HRBJA;CLINICA MEDICA/HRB/CHB;2025,0;12,0;8,09
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;1,0;7,663461538461538
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;2,0;4,672
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;3,0;5,492957746478873
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;4,0;6,1454545454545455
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;5,0;6,773584905660377
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;6,0;4,144578313253012
HRBJA;CLINICA MEDICA/HRB/CHB;2026,0;7,0;6,620689655172414
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;6,0;5,5
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;7,0;21,11111111111111
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;8,0;6,0638297872340425
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;9,0;10,88888888888889
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;10,0;10,476190476190476
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;11,0;31,833333333333332
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2024,0;12,0;10,61111111111111
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;1,0;4,105263157894737
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;2,0;10,125
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;3,0;6,214285714285714
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;4,0;10,545454545454545
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;5,0;6,888888888888889
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;6,0;11,294117647058824
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;7,0;9,571428571428571
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;8,0;5,909090909090909
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;9,0;6,5
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;10,0;6,75
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;11,0;6,888888888888889
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2025,0;12,0;6,142857142857143
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;1,0;3,0344827586206895
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;2,0;7,318181818181818
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;3,0;5,0
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;4,0;6,209302325581396
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;5,0;6,684210526315789
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;6,0;4,3076923076923075
HRBJA;TRAUMATO-ORTOPEDIA CIRURGICA/CHPB/CHB;2026,0;7,0;4,0
HRBJA;UAVC-AGUDO/HRB/CHB;2026,0;3,0;1,4444444444444444
HRBJA;UAVC-AGUDO/HRB/CHB;2026,0;4,0;1,8421052631578947
HRBJA;UAVC-AGUDO/HRB/CHB;2026,0;5,0;2,027027027027027
HRBJA;UAVC-AGUDO/HRB/CHB;2026,0;6,0;1,3148148148148149
HRBJA;UAVC-AGUDO/HRB/CHB;2026,0;7,0;1,48
HRBJA;UCR-CIRURGICA/HRB/CHB;2026,0;2,0;2,0
HRBJA;UCR-CIRURGICA/HRB/CHB;2026,0;3,0;2,5789473684210527
HRBJA;UCR-CIRURGICA/HRB/CHB;2026,0;4,0;2,0
HRBJA;UCR-CIRURGICA/HRB/CHB;2026,0;5,0;2,0784313725490198
HRBJA;UCR-CIRURGICA/HRB/CHB;2026,0;6,0;2,658536585365854
HRBJA;UCR-CIRURGICA/HRB/CHB;2026,0;7,0;2,641025641025641
HRBJA;UTI ADULTO/HRB/CHB;2024,0;6,0;16,0
HRBJA;UTI ADULTO/HRB/CHB;2024,0;7,0;12,16
HRBJA;UTI ADULTO/HRB/CHB;2024,0;8,0;14,380952380952381
HRBJA;UTI ADULTO/HRB/CHB;2024,0;9,0;11,0
HRBJA;UTI ADULTO/HRB/CHB;2024,0;10,0;10,517241379310345
HRBJA;UTI ADULTO/HRB/CHB;2024,0;11,0;7,0476190476190474
HRBJA;UTI ADULTO/HRB/CHB;2024,0;12,0;9,146341463414634
HRBJA;UTI ADULTO/HRB/CHB;2025,0;1,0;7,154761904761905
HRBJA;UTI ADULTO/HRB/CHB;2025,0;2,0;7,76056338028169
